nom,street,postal_code,city,latitude,longitude,geocode_score,statut,objet,siret,mots_cles
AIDE ALIMENTAIRE DES SECTEURS DE BOVES ET SALEUX,12TER RUE du Général Leclerc,80440,Boves,49.846575,2.397369,0.8619,Active,aide alimentaire ouautre a toutes personnes en grande difficulte residant ds le canton de boves,,aide alimentaire
SOLIDARITE AIRAINOISE ET ENVIRONS,PL du 53ème RICMS,80270,Airaines,49.965641,1.942473,0.7682,Active,"venir en aide aux personnes en difficulté en redistribuant les produits provenant de la banque alimentaire d'Amiens, des magasins d'alimentation et des particuliers",,banque alimentaire
CHRIST RESTAURE,7 RUE les provinciales,80000,Amiens,49.875856,2.31935,0.8650,Active,"promouvoir, dans le cadre d'une coopération menée notamment avec la mairie et en liaison avec les associations ou services à vocation sociale, dans les conditions précisées par convention, la bienfaisance et la solidarité par l'aide à toute personne en difficulté matérielle ou morale; nous proposons l'écoute, le soutien psychologique, l'aide alimentaire, la bourse aux vêtements, le soutien scolaire, des ateliers informatiques, l'artisanat; secourir des orphelins en Afrique par la formation et les aides multiformes (médicaments, hébergement,éducation, formation, etc) nécessaires à leur épanouissement et à leur intégration sociale; représenter ses membres auprès des autorités civiles;",,aide alimentaire
LES OUBLIES,8 ALL Sablée,80000,Amiens,49.897535,2.276953,0.8355,Active,"apporter sous forme de don, à ses membres, une aide alimentaire et/ou vestimentaire",,aide alimentaire
AIDONS LES CANTON DE PICQUIGNY,,80650,Vignacourt,50.009722,2.193404,0.9392,Active,"venir en aide aux personnes privées d'emploi, tant sur le plan matériel qu'administratif; gestion de la banque alimentaire et des restos du coeur",,banque alimentaire
UMMAH SADAQAH 80,8 ALL de Vendee,80000,Amiens,49.915512,2.253726,0.8495,Active,"distribuer des colis alimentaire et collecter des vêtements, des affaires de puériculture, scolaire, jouets et autres pour des familles dans le besoin ; faire des maraudes pour distribuer des repas, boissons, couvertures et vêtements chaud en période hivernal au sans-abris ; conseiller et aider des familles pour leurs démarches social et administratives",,colis alimentaire
SOLIDARITÉ DES PRODUCTEURS AGRICOLES ET DES FILIÈRES ALIMENTAIRES DES HAUTS-DE-FRANCE,19 Bis RUE Alexandre Dumas,80090,Amiens,49.870947,2.303744,0.9076,Active,"contribuer à l'alimentation des personnes les plus démunies, via les associations d'aide alimentaire habilitées, notamment en renforçant l'engagement des acteurs des filières agricole et agro-alimentaire, en facilitant l'organisation des dons, en contribuant à l'équilibre nutritionnel des bénéficiaires de l'aide alimentaire et en luttant contre le gaspillage",88762803000017,aide alimentaire
ASSOCIATION HUMANITAIRE D'AIDE AUX ENFANTS DÉFAVORISÉS ET AUX ÉCOLES DE MADAGASCAR,3 RUE CABARET DE LA BELLE FEMME,80000,Amiens,49.877675,2.311531,0.8326,Active,aide financière pour les enfants défavorisés dont les parents n ont pas les moyens de payer l'école ;aide alimentaire;aide pour les fournitures scolaires; aide financière pour réfection et petits travaux dans les écoles; aide financière pour acheminer l'eau potable aux écoles,,aide alimentaire
SOMME-ENSEMBLE,4 RUE Jeanne Natiere,80000,Amiens,49.89612,2.295205,0.9667,Active,promouvoir la solidarité sous toutes ses formes notamment en apportant une aide alimentaire à un public en difficulté économique,,aide alimentaire
ASSEMBL'ÂGES,190 RUE Jean Moulin,80000,Amiens,49.877871,2.270581,0.9830,Active,renforcer les liens entre différentes générations à travers des réalisations et des activités communes; favoriser le lien social entre les jeunes et les aînés; lutter contre l'isolement et créer des distributions alimentaires avec des associations partenaires pour permettre des rencontres conviviales et contribuer au bon vivre ensemble,,distribution alimentaire
#LACOLLABSOLIDAIRE,14 RUE de la Metairie,80090,Amiens,49.866174,2.337761,0.9767,Active,"lutter contre la précarité alimentaire et l'illettrisme ; oeuvrer pour 
une sécurité sociale de l'alimentation ; lever des fonds auprès de petites et moyennes entreprises 
pour financer des collaborations entre producteurs locaux soucieux de l'environnement et des 
associations ; créer des marchés solidaires, conserveries solidaires et épiceries solidaires ; rendre 
autonomes des publics en précarité alimentaire ; créer une caisse alimentaire",,épicerie solidaire
AGORAÉ AMIENS,1 C... du Thil,80000,Amiens,49.877141,2.269603,0.7532,Active,"dans le cadre de la gestion de l'épicerie sociale et solidaire agoraé amiens, l'association a pour missions de lutter contre la précarité ; pour ce faire, elle met à disposition une épicerie solidaire qui propose des produits à tarification sociale ; elle a aussi pour devoir d'assurer la gestion quotidienne et financière de l'agoraé amiens afin d'en garantir la pérennité ; 
l'association est également responsable de l'accueil des bénéficiaires ; elle se donne également pour mission de lutter contre l'isolement et de promouvoir la mixité sociale en animant un espace de vie et de rencontre au sein de l'épicerie ; 
elle a aussi pour mission de promouvoir l'engagement et l'esprit associatif des étudiants ; elle se doit de sensibiliser les bénéficiaires à leurs droits et elle s'engage à leur fournir un accompagnement social ; 
toute action contraire aux bonnes moeurs est interdite au sein de l'association, qui reste indépendante de toute appartenance politique ou confessionnelle ; elle s'interdit aussi toute prise de position qui serait étrangère à ses objectifs ; 
pour atteindre ces objectifs, l'association travaille en coopération et en négociation avec des acteurs locaux, nationaux et internationaux qui partagent ses valeurs et objectifs ;",,épicerie solidaire
COEUR LIÉ,176 RUE du Maréchal Joffre,80330,Longueau,49.864512,2.35663,0.9598,Active,"construire des puits dans différents pays d'Asie et d'Afrique ;  distribuer des colis alimentaires et kits scolaires ; construire des maisons pour les plus démunis dans les pays défavorisés ; apporter une aide aux orphelins, aux hôpitaux ; mettre en oeuvre tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement ;",,colis alimentaire
ASSOCIATION DES BANQUES ALIMENTAIRES DE LA RÉGION DES HAUTS DE FRANCE,15 RUE Denis Papin,62220,Carvin,50.477975,2.971524,0.9591,Active,soutenir et promouvoir l'action des banques alimentaires de la région hauts de france,94521854300011,banque alimentaire
COUP DE POUCE,12 RUE Frederic Petit,80000,Amiens,49.892289,2.290217,0.9749,Active,"promotion de la solidarité et de l'entraide en faveur des jeunes, notamment les étudiants, à travers l'aide alimentaire, la distribution de produits d'hygiène et de fournitures scolaires, et développement de ces initiatives sur plusieurs territoires en France",,aide alimentaire
LES MARAUDEURS D'AMIENS,14 RUE Saint Jacques,80000,Amiens,49.896025,2.292767,0.9695,Active,"organiser des maraudes à destination des sans-abris en situation de précarité, en leur apportant de l'aide alimentaire, vestimentaire et matérielle, ainsi que du soutien moral ;",,aide alimentaire
COEURSOLIDAIRE,05 RUE Saint Honore,80000,Amiens,49.887895,2.288852,0.9536,Active,"l association a pour objet de mener des actions solidaires, sociales et humanitaires en faveur des personnes en situation de vulnerabilite, en particulier les femmes et les enfants victimes de violences, d abus et de precarite, notamment en Republique du Congo ; 
Elle oeuvre a travers des actions d ecoute, d accompagnement social et psychologique, d aide alimentaire et materielle, de soutien educatif, de sensibilisation aux violences, ainsi que par la mise en place de partenariats avec des acteurs locaux, nationaux et internationaux ; 
L association a egalement pour mission de promouvoir la dignite, l autonomie et la protection des personnes accompagnees, dans le respect des valeurs de solidarite, d egalite et de respect ;",,aide alimentaire
SOLID'NET ACCÈS & AUTONOMIE,4 RUE de Bretagne,80000,Amiens,49.916302,2.252991,0.9641,Active,"favoriser l'inclusion numérique, l'accès aux droits, la solidarité alimentaire, le développement culturel, artistique et social ainsi que le renforcement du lien social auprès des publics en situation de précarité ou d'exclusion ;",,solidarité alimentaire
AIDE AUX FAMILLES EN DIFFICULTES ( A.F.E.D.),,80200,Péronne,49.927386,2.925254,0.9444,Active,aide à la précarité sous toutes ses formes par le biais de manifestations et de collecte de dons de toute nature. récolte de fond pour l'aide alimentaire.,,aide alimentaire
SOLIDARITE PARTAGE,13 RUE Pierre Curie,80240,Roisel,49.944405,3.100221,0.9520,Active,aide humanitaire et sociale et la distribution de colis alimentaire,,colis alimentaire
SOLIDAGO,46 RUE de la République,36300,Le Blanc,46.631702,1.068209,0.9654,Active,"créer et gérer une épicerie solidaire sur la commune du Blanc, dont la finalité est de proposer à des personnes en difficulté une offre alimentaire participative aussi proche que possible des circuits de consommation traditionnels, en essayant de promouvoir leur autonomie et leur insertion",,épicerie solidaire
TOUS ENSEMBLE POUR TOUS,65/26 AV du 11 novembre,36500,Buzançais,46.891675,1.431268,0.7704,Active,apporter aide et assistance à toutes personnes en difficulté de quelque nature que ce soit sans discrimination géographique ; aide alimentaire sous forme de liquidités ou bons d'achat ou colis ; aide administrative ; accompagnement moral et spirituel,,aide alimentaire
BANQUE ALIMENTAIRE DE L'INDRE,9 BD D Anvaux,36000,Châteauroux,46.808505,1.728815,0.7538,Active,"de lutter contre la précarité alimentaire grâce aux dons, à des achats complémentaires et à la lutte contre la gaspillage alimentaire ; d'utiliser l'aide alimentaire comme créatrice de lien social ; de participer à l'amélioration de l'alimentation distribuée, notamment du point de vue nutritionnel ; de s'adapter constamment à l'évolution des besoins de ses partenaires, de la société et des personnes en situation de précarité,dans le respect des objectifs de développement durable (odd) d'informer, sensibiliser, former aux bonnes pratiques alimentaires pour une alimentation saine et équilibrée, respectueuse de la santé",,aide alimentaire
AU PANIER GARNI,11 RUE Descartes,36000,Châteauroux,46.802159,1.703342,0.9635,Active,"organiser une distribution alimentaire au profit des familles à faibles revenus et prioritairement des familles des grands quartiers St-Jean-Le Lac et St-Jacques-Le Grand Porier-La Brauderie-Les Chevaliers ; proposer des activités culturelles, de loisirs, de rencontre, d'écoute, d'ateliers thématiques à la demande des adhérents",,distribution alimentaire
